Word_ID	Dialog ID	pword_id
2053	10	2076
2053	11	2076
2053	15	2076
2053	17	2076
2053	26	2076
2053	27	2076
2053	30	2076
2053	32	2076
2053	34	2076
2053	36	2076
2054	3	2077
2054	7	2077
2054	11	2077
2054	15	2077
2054	17	2077
2054	27	2077
2054	34	2077
2055	6	2078
2055	9	2078
2055	12	2078
2055	15	2078
2055	17	2078
2055	29	2078
2055	30	2078
2055	31	2078
2055	32	2078
2055	34	2078
2056	29	2079
2057	7	2080
2057	11	2080
2057	15	2080
2057	27	2080
2057	28	2080
2058	1	2081
2058	3	2081
2058	4	2081
2058	6	2081
2058	7	2081
2058	11	2081
2058	12	2081
2058	15	2081
2058	17	2081
2058	18	2081
2058	19	2081
2058	20	2081
2058	21	2081
2058	24	2081
2058	25	2081
2058	26	2081
2058	27	2081
2058	28	2081
2058	29	2081
2058	30	2081
2058	31	2081
2058	32	2081
2058	34	2081
2058	36	2081
2059	10	2082
2060	15	2083
2061	1	2084
2061	8	2084
2061	12	2084
2061	16	2084
2061	17	2084
2061	20	2084
2061	24	2084
2061	25	2084
2061	27	2084
2061	30	2084
2061	32	2084
2061	34	2084
2061	35	2084
2061	36	2084
2062	17	2085
2062	30	2085
2062	36	2085
2063	17	2086
2063	25	2086
2063	34	2086
2064	7	2087
2064	12	2087
2064	16	2087
2064	17	2087
2064	20	2087
2064	27	2087
2064	29	2087
2064	30	2087
2064	34	2087
2064	36	2087
2065	16	2088
2065	17	2088
2065	30	2088
2065	34	2088
2065	36	2088
2066	8	2089
2066	17	2089
2067	17	2090
2067	32	2090
2068	1	2091
2068	5	2091
2068	8	2091
2068	10	2091
2068	12	2091
2068	17	2091
2068	20	2091
2068	26	2091
2068	27	2091
2068	29	2091
2068	30	2091
2068	31	2091
2068	32	2091
2068	33	2091
2068	35	2091
2068	36	2091
2069	7	2092
2070	17	2093
2070	22	2093
2070	30	2093
2071	6	2094
2071	12	2094
2071	17	2094
2071	27	2094
2071	29	2094
2071	30	2094
2071	31	2094
2071	32	2094
2071	34	2094
2071	36	2094
2072	12	2095
2072	30	2095
2072	32	2095
2073	1	2096
2073	17	2096
2073	30	2096
2074	34	2097
2075	34	2098
2076	1	2099
2076	2	2099
2076	3	2099
2076	6	2099
2076	7	2099
2076	8	2099
2076	12	2099
2076	15	2099
2076	16	2099
2076	17	2099
2076	19	2099
2076	21	2099
2076	22	2099
2076	23	2099
2076	26	2099
2076	27	2099
2076	29	2099
2076	30	2099
2076	32	2099
2076	33	2099
2076	34	2099
2076	35	2099
2076	36	2099
2077	34	2101
2078	34	2100
2079	26	2102
2080	26	2103
2081	12	2104
2081	21	2104
2081	23	2104
2081	28	2104
2081	30	2104
2081	36	2104
2082	33	
2083	33	
2084	3	2105
2084	12	2105
2084	13	2105
2084	23	2105
2084	27	2105
2084	28	2105
2084	29	2105
2084	33	2105
2084	35	2105
2085	27	
2086	6	2106
2087	1	
2087	2	
2087	3	
2087	4	
2087	5	
2087	6	
2087	7	
2087	8	
2087	9	
2087	10	
2087	11	
2087	12	
2087	13	
2087	14	
2087	15	
2087	16	
2087	17	
2087	18	
2087	19	
2087	20	
2087	21	
2087	22	
2087	23	
2087	24	
2087	25	
2087	26	
2087	27	
2087	28	
2087	29	
2087	30	
2087	31	
2087	32	
2087	33	
2087	34	
2087	35	
2087	36	
2088	1	2108
2088	11	2108
2088	13	2108
2088	15	2108
2088	17	2108
2088	23	2108
2088	30	2108
2089	1	2109
2089	3	2109
2089	6	2109
2089	7	2109
2089	10	2109
2089	11	2109
2089	17	2109
2089	27	2109
2089	30	2109
2089	33	2109
2089	34	2109
2089	35	2109
2089	36	2109
2090	1	2110
2090	3	2110
2090	6	2110
2090	7	2110
2090	9	2110
2090	10	2110
2090	11	2110
2090	27	2110
2090	30	2110
2090	32	2110
2090	33	2110
2090	34	2110
2090	35	2110
2091	1	2111
2091	3	2111
2091	6	2111
2091	7	2111
2091	8	2111
2091	9	2111
2091	10	2111
2091	11	2111
2091	12	2111
2091	13	2111
2091	15	2111
2091	16	2111
2091	17	2111
2091	23	2111
2091	26	2111
2091	27	2111
2091	28	2111
2091	30	2111
2091	31	2111
2091	32	2111
2091	33	2111
2091	34	2111
2091	35	2111
2091	36	2111
2092	3	2112
2092	6	2112
2092	9	2112
2092	17	2112
2092	19	2112
2092	21	2112
2092	26	2112
2092	27	2112
2092	30	2112
2092	32	2112
2092	33	2112
2092	36	2112
2093	1	2113
2093	2	2113
2093	3	2113
2093	4	2113
2093	5	2113
2093	6	2113
2093	7	2113
2093	8	2113
2093	9	2113
2093	10	2113
2093	11	2113
2093	12	2113
2093	13	2113
2093	14	2113
2093	15	2113
2093	16	2113
2093	17	2113
2093	18	2113
2093	19	2113
2093	20	2113
2093	21	2113
2093	22	2113
2093	23	2113
2093	24	2113
2093	25	2113
2093	26	2113
2093	27	2113
2093	28	2113
2093	29	2113
2093	30	2113
2093	31	2113
2093	32	2113
2093	33	2113
2093	34	2113
2093	35	2113
2093	36	2113
2094	27	2114
2095	30	2115
2095	36	2115
2096	18	2116
2097	15	2117
2098	10	2118
2098	12	2118
2098	30	2118
2098	33	2118
2098	34	2118
2099	3	2119
2099	15	2119
2099	17	2119
2099	26	2119
2099	30	2119
2099	33	2119
2099	36	2119
2100	3	2120
2100	15	2120
2100	17	2120
2100	19	2120
2100	26	2120
2100	30	2120
2100	36	2120
2101	1	2121
2102	1	2122
2102	15	2122
2102	18	2122
2102	30	2122
2102	34	2122
2103	1	2123
2103	15	2123
2103	18	2123
2103	30	2123
2103	34	2123
2104	1	2124
2104	15	2124
2104	30	2124
2104	36	2124
2105	30	2125
2105	31	2125
2106	22	2127
2107	17	2129
2107	30	2129
2107	36	2129
2108	17	2130
2108	19	2130
2108	23	2130
2108	30	2130
2109	17	2131
2109	19	2131
2109	27	2131
2109	30	2131
2110	13	2132
2110	17	2132
2111	17	2133
2111	19	2133
2111	21	2133
2111	22	2133
2111	27	2133
2112	17	2134
2112	24	2134
2113	33	2135
2114	2	2136
2114	33	2136
2115	1	2138
2115	2	2138
2115	3	2138
2115	4	2138
2115	5	2138
2115	6	2138
2115	7	2138
2115	8	2138
2115	9	2138
2115	10	2138
2115	11	2138
2115	12	2138
2115	13	2138
2115	14	2138
2115	15	2138
2115	16	2138
2115	17	2138
2115	18	2138
2115	19	2138
2115	20	2138
2115	21	2138
2115	22	2138
2115	23	2138
2115	24	2138
2115	25	2138
2115	26	2138
2115	27	2138
2115	28	2138
2115	29	2138
2115	30	2138
2115	31	2138
2115	32	2138
2115	33	2138
2115	34	2138
2115	35	2138
2115	36	2138
2116	6	2139
2117	1	2140
2117	6	2140
2117	7	2140
2117	12	2140
2117	17	2140
2117	18	2140
2117	19	2140
2117	25	2140
2117	27	2140
2117	30	2140
2117	32	2140
2117	33	2140
2117	34	2140
2118	1	2141
2118	2	2141
2118	3	2141
2118	4	2141
2118	5	2141
2118	6	2141
2118	7	2141
2118	8	2141
2118	9	2141
2118	10	2141
2118	11	2141
2118	12	2141
2118	13	2141
2118	14	2141
2118	15	2141
2118	16	2141
2118	17	2141
2118	18	2141
2118	19	2141
2118	20	2141
2118	21	2141
2118	22	2141
2118	23	2141
2118	24	2141
2118	25	2141
2118	26	2141
2118	27	2141
2118	28	2141
2118	29	2141
2118	30	2141
2118	31	2141
2118	32	2141
2118	33	2141
2118	34	2141
2118	35	2141
2118	36	2141
2119	17	2142
2119	26	2142
2120	27	2143
2121	1	2144
2121	3	2144
2121	4	2144
2121	6	2144
2121	10	2144
2121	11	2144
2121	16	2144
2121	17	2144
2121	19	2144
2121	21	2144
2121	22	2144
2121	25	2144
2121	26	2144
2121	27	2144
2121	29	2144
2121	30	2144
2121	32	2144
2121	33	2144
2121	34	2144
2121	35	2144
2122	1	2145
2122	2	2145
2122	3	2145
2122	4	2145
2122	5	2145
2122	6	2145
2122	9	2145
2122	10	2145
2122	11	2145
2122	12	2145
2122	13	2145
2122	17	2145
2122	18	2145
2122	19	2145
2122	21	2145
2122	22	2145
2122	23	2145
2122	26	2145
2122	27	2145
2122	28	2145
2122	29	2145
2122	30	2145
2122	31	2145
2122	32	2145
2122	33	2145
2122	34	2145
2122	36	2145
2123	1	2146
2123	6	2146
2123	12	2146
2123	16	2146
2123	17	2146
2123	19	2146
2123	22	2146
2123	26	2146
2123	27	2146
2123	29	2146
2123	30	2146
2123	31	2146
2123	36	2146
2124	1	2147
2124	6	2147
2124	12	2147
2124	16	2147
2124	17	2147
2124	19	2147
2124	22	2147
2124	29	2147
2124	30	2147
2124	31	2147
2124	36	2147
2125	1	2148
2125	2	2148
2125	10	2148
2125	12	2148
2125	16	2148
2125	17	2148
2125	22	2148
2125	27	2148
2125	29	2148
2125	30	2148
2125	32	2148
2125	36	2148
2126	17	2149
2126	27	2149
2126	30	2149
2127	27	2150
2128	1	2151
2129	1	2152
2129	2	2152
2129	3	2152
2129	4	2152
2129	6	2152
2129	10	2152
2129	11	2152
2129	12	2152
2129	13	2152
2129	15	2152
2129	16	2152
2129	17	2152
2129	18	2152
2129	19	2152
2129	21	2152
2129	22	2152
2129	23	2152
2129	25	2152
2129	26	2152
2129	27	2152
2129	28	2152
2129	29	2152
2129	30	2152
2129	31	2152
2129	32	2152
2129	33	2152
2129	34	2152
2129	35	2152
2129	36	2152
2130	19	2153
2130	26	2153
2130	34	2153
2131	3	2154
2131	4	2154
2131	6	2154
2131	10	2154
2131	12	2154
2131	16	2154
2131	17	2154
2131	21	2154
2131	27	2154
2131	28	2154
2131	29	2154
2131	30	2154
2131	31	2154
2131	33	2154
2131	34	2154
2131	35	2154
2131	36	2154
2132	27	2155
2133	13	2156
2133	17	2156
2133	27	2156
2133	28	2156
2133	30	2156
2133	32	2156
2134	13	2157
2134	17	2157
2134	27	2157
2134	28	2157
2134	30	2157
2134	32	2157
2135	26	2158
2135	29	2158
2135	30	2158
2135	33	2158
2136	7	2159
2136	8	2159
2136	30	2159
2136	33	2159
2136	34	2159
2137	7	2160
2137	8	2160
2137	30	2160
2137	33	2160
2138	15	2161
2139	1	2162
2139	3	2162
2139	17	2162
2139	19	2162
2139	25	2162
2139	29	2162
2139	30	2162
2139	34	2162
2140	3	2163
2140	6	2163
2140	7	2163
2140	12	2163
2140	17	2163
2140	19	2163
2140	23	2163
2140	26	2163
2140	33	2163
2141	7	2164
2141	30	2164
2142	10	2165
2142	17	2165
2142	30	2165
2143	17	2166
2143	30	2166
2143	36	2166
2144	10	2167
2144	31	2167
2144	36	2167
2145	6	2168
2146	1	2170
2146	17	2170
2146	27	2170
2147	7	2171
2147	30	2171
2148	1	2172
2148	3	2172
2148	4	2172
2148	9	2172
2148	10	2172
2148	14	2172
2148	17	2172
2148	19	2172
2148	20	2172
2148	27	2172
2148	28	2172
2148	29	2172
2148	30	2172
2149	17	2173
2149	27	2173
2149	30	2173
2150	27	2174
2150	30	2174
2151	6	2175
2151	7	2175
2151	17	2175
2151	26	2175
2151	27	2175
2151	28	2175
2151	29	2175
2151	30	2175
2151	31	2175
2151	32	2175
2151	36	2175
2152	7	2176
2152	36	2176
2153	7	2177
2153	9	2177
2153	10	2177
2153	14	2177
2153	17	2177
2153	25	2177
2153	26	2177
2153	27	2177
2153	29	2177
2153	30	2177
2153	31	2177
2153	33	2177
2153	34	2177
2153	36	2177
2154	7	2178
2154	14	2178
2154	17	2178
2154	22	2178
2154	26	2178
2154	27	2178
2154	29	2178
2154	30	2178
2155	7	2179
2155	9	2179
2155	10	2179
2155	14	2179
2155	15	2179
2155	17	2179
2155	22	2179
2155	25	2179
2155	26	2179
2155	27	2179
2155	29	2179
2155	30	2179
2155	31	2179
2155	33	2179
2155	34	2179
2155	36	2179
2156	13	2180
2156	17	2180
2157	1	2181
2157	4	2181
2157	5	2181
2157	6	2181
2157	7	2181
2157	9	2181
2157	10	2181
2157	12	2181
2157	13	2181
2157	17	2181
2157	23	2181
2157	26	2181
2157	27	2181
2157	28	2181
2157	29	2181
2157	30	2181
2157	31	2181
2157	32	2181
2157	33	2181
2157	34	2181
2157	36	2181
2158	5	2182
2159	11	2183
2159	16	2183
2159	17	2183
2159	19	2183
2159	26	2183
2159	27	2183
2159	28	2183
2159	29	2183
2159	30	2183
2159	33	2183
2160	17	2184
2160	26	2184
2160	29	2184
2160	30	2184
2160	32	2184
2160	33	2184
2160	36	2184
2161	32	2185
2162	10	2186
2163	6	2187
2164	3	2188
2164	6	2188
2164	11	2188
2164	12	2188
2164	17	2188
2164	19	2188
2164	26	2188
2164	27	2188
2164	29	2188
2164	30	2188
2164	32	2188
2164	33	2188
2164	36	2188
2165	11	2189
2165	17	2189
2165	26	2189
2165	30	2189
2165	32	2189
2165	36	2189
2166	3	2190
2166	6	2190
2166	8	2190
2166	9	2190
2166	11	2190
2166	12	2190
2166	17	2190
2166	19	2190
2166	23	2190
2166	25	2190
2166	26	2190
2166	28	2190
2166	29	2190
2166	30	2190
2166	31	2190
2166	32	2190
2166	33	2190
2166	36	2190
2167	3	2191
2167	6	2191
2167	8	2191
2167	12	2191
2167	17	2191
2167	26	2191
2167	30	2191
2168	17	2192
2168	19	2192
2168	25	2192
2168	26	2192
2168	30	2192
2168	32	2192
2169	12	2193
2169	17	2193
2169	30	2193
2170	17	2194
2170	25	2194
2170	30	2194
2171	17	2195
2171	25	2195
2171	30	2195
2172	12	2196
2172	13	2196
2172	17	2196
2172	20	2196
2172	25	2196
2172	30	2196
2172	32	2196
2172	36	2196
2173	8	2197
2173	10	2197
2173	11	2197
2173	12	2197
2173	13	2197
2173	17	2197
2173	19	2197
2173	20	2197
2173	21	2197
2173	22	2197
2173	23	2197
2173	25	2197
2173	26	2197
2173	27	2197
2173	30	2197
2173	32	2197
2173	34	2197
2174	17	2198
2174	20	2198
2174	30	2198
2175	17	2199
2175	32	2199
2175	36	2199
2176	7	2200
2176	36	2200
2177	3	2201
2177	4	2201
2177	6	2201
2177	7	2201
2177	8	2201
2177	9	2201
2177	11	2201
2177	12	2201
2177	13	2201
2177	16	2201
2177	17	2201
2177	19	2201
2177	21	2201
2177	23	2201
2177	25	2201
2177	26	2201
2177	27	2201
2177	29	2201
2177	30	2201
2177	31	2201
2177	32	2201
2177	33	2201
2177	34	2201
2177	35	2201
2177	36	2201
2178	20	2202
2178	22	2202
2178	28	2202
2179	28	2203
2180	1	2204
2180	6	2204
2180	7	2204
2180	9	2204
2180	10	2204
2180	12	2204
2180	13	2204
2180	17	2204
2180	19	2204
2180	20	2204
2180	21	2204
2180	22	2204
2180	24	2204
2180	25	2204
2180	26	2204
2180	27	2204
2180	28	2204
2180	30	2204
2180	31	2204
2180	32	2204
2180	34	2204
2180	36	2204
2181	17	2205
2181	36	2205
2182	1	2206
2182	2	2206
2182	3	2206
2182	5	2206
2182	6	2206
2182	7	2206
2182	9	2206
2182	10	2206
2182	12	2206
2182	13	2206
2182	16	2206
2182	17	2206
2182	18	2206
2182	19	2206
2182	21	2206
2182	22	2206
2182	23	2206
2182	25	2206
2182	26	2206
2182	27	2206
2182	28	2206
2182	29	2206
2182	30	2206
2182	31	2206
2182	32	2206
2182	33	2206
2182	34	2206
2182	36	2206
2183	1	2207
2183	2	2207
2183	3	2207
2183	4	2207
2183	5	2207
2183	6	2207
2183	7	2207
2183	8	2207
2183	9	2207
2183	10	2207
2183	11	2207
2183	12	2207
2183	13	2207
2183	14	2207
2183	15	2207
2183	16	2207
2183	17	2207
2183	18	2207
2183	19	2207
2183	20	2207
2183	21	2207
2183	22	2207
2183	23	2207
2183	24	2207
2183	25	2207
2183	26	2207
2183	27	2207
2183	28	2207
2183	29	2207
2183	30	2207
2183	31	2207
2183	32	2207
2183	33	2207
2183	34	2207
2183	35	2207
2183	36	2207
2184	1	2208
2184	2	2208
2184	3	2208
2184	4	2208
2184	5	2208
2184	6	2208
2184	7	2208
2184	8	2208
2184	9	2208
2184	10	2208
2184	11	2208
2184	12	2208
2184	13	2208
2184	14	2208
2184	15	2208
2184	16	2208
2184	17	2208
2184	18	2208
2184	19	2208
2184	20	2208
2184	21	2208
2184	22	2208
2184	23	2208
2184	24	2208
2184	25	2208
2184	26	2208
2184	27	2208
2184	28	2208
2184	29	2208
2184	30	2208
2184	31	2208
2184	32	2208
2184	33	2208
2184	34	2208
2184	35	2208
2184	36	2208
2185	32	2209
2186	6	2210
2186	17	2210
2186	36	2210
2187	3	2211
2187	16	2211
2187	33	2211
2188	1	2213
2188	2	2213
2188	3	2213
2188	4	2213
2188	5	2213
2188	6	2213
2188	7	2213
2188	8	2213
2188	9	2213
2188	10	2213
2188	11	2213
2188	12	2213
2188	13	2213
2188	14	2213
2188	15	2213
2188	16	2213
2188	17	2213
2188	18	2213
2188	19	2213
2188	20	2213
2188	21	2213
2188	22	2213
2188	23	2213
2188	24	2213
2188	25	2213
2188	26	2213
2188	27	2213
2188	28	2213
2188	29	2213
2188	30	2213
2188	31	2213
2188	32	2213
2188	33	2213
2188	34	2213
2188	35	2213
2188	36	2213
2189	1	2213
2189	2	2213
2189	3	2213
2189	4	2213
2189	5	2213
2189	6	2213
2189	7	2213
2189	8	2213
2189	9	2213
2189	10	2213
2189	11	2213
2189	12	2213
2189	13	2213
2189	14	2213
2189	15	2213
2189	16	2213
2189	17	2213
2189	18	2213
2189	19	2213
2189	20	2213
2189	21	2213
2189	22	2213
2189	23	2213
2189	24	2213
2189	25	2213
2189	26	2213
2189	27	2213
2189	28	2213
2189	29	2213
2189	30	2213
2189	31	2213
2189	32	2213
2189	33	2213
2189	34	2213
2189	35	2213
2189	36	2213
2190	1	2214
2190	4	2214
2190	6	2214
2190	7	2214
2190	11	2214
2190	12	2214
2190	16	2214
2190	17	2214
2190	18	2214
2190	19	2214
2190	22	2214
2190	23	2214
2190	24	2214
2190	25	2214
2190	26	2214
2190	27	2214
2190	28	2214
2190	29	2214
2190	30	2214
2190	31	2214
2190	32	2214
2190	33	2214
2190	34	2214
2190	36	2214
2191	6	2215
2191	17	2215
2191	31	2215
2192	6	2216
2192	7	2216
2192	17	2216
2192	19	2216
2192	24	2216
2192	30	2216
2192	32	2216
2193	19	2217
2193	36	2217
2194	19	2218
2194	36	2218
2195	1	2219
2196	29	2220
2197	28	2221
2197	29	2221
2198	12	2222
2198	17	2222
2198	29	2222
2198	30	2222
2198	34	2222
2199	3	2223
2199	12	2223
2199	27	2223
2199	34	2223
2200	12	2224
2200	30	2224
2200	31	2224
2201	12	2225
2201	17	2225
2201	29	2225
2202	12	2226
2202	29	2226
2203	6	2227
2203	17	2227
2204	3	2228
2204	4	2228
2204	6	2228
2204	7	2228
2204	9	2228
2204	10	2228
2204	12	2228
2204	14	2228
2204	15	2228
2204	17	2228
2204	19	2228
2204	20	2228
2204	26	2228
2204	28	2228
2204	29	2228
2204	30	2228
2204	31	2228
2204	32	2228
2204	33	2228
2204	34	2228
2204	35	2228
2204	36	2228
2205	2	2229
2205	7	2229
2205	30	2229
2205	32	2229
2205	33	2229
2205	36	2229
2206	12	2230
2206	17	2230
2206	27	2230
2206	28	2230
2206	29	2230
2206	31	2230
2207	1	2231
2207	2	2231
2207	3	2231
2207	4	2231
2207	6	2231
2207	7	2231
2207	10	2231
2207	12	2231
2207	13	2231
2207	14	2231
2207	15	2231
2207	16	2231
2207	17	2231
2207	19	2231
2207	20	2231
2207	26	2231
2207	28	2231
2207	29	2231
2207	30	2231
2207	31	2231
2207	32	2231
2207	33	2231
2207	34	2231
2207	35	2231
2207	36	2231
2208	6	2232
2209	3	2233
2209	35	2233
2210	20	2234
2210	35	2234
2211	27	2235
2212	3	2236
2212	17	2236
2212	30	2236
2213	17	2238
2213	19	2238
2213	22	2238
2213	30	2238
2213	32	2238
2214	31	2239
2215	34	2240
2216	1	2241
2216	9	2241
2216	10	2241
2216	11	2241
2216	12	2241
2216	13	2241
2216	14	2241
2216	17	2241
2216	19	2241
2216	21	2241
2216	27	2241
2216	30	2241
2216	32	2241
2217	1	2242
2217	2	2242
2217	3	2242
2217	5	2242
2217	6	2242
2217	9	2242
2217	12	2242
2217	13	2242
2217	17	2242
2217	22	2242
2217	26	2242
2217	27	2242
2217	29	2242
2217	30	2242
2217	31	2242
2217	32	2242
2217	34	2242
2217	36	2242
2218	3	2243
2218	12	2243
2218	32	2243
2219	1	2244
2219	2	2244
2219	3	2244
2219	5	2244
2219	6	2244
2219	9	2244
2219	12	2244
2219	13	2244
2219	17	2244
2219	19	2244
2219	22	2244
2219	26	2244
2219	27	2244
2219	28	2244
2219	29	2244
2219	30	2244
2219	31	2244
2219	32	2244
2219	34	2244
2219	36	2244
2220	17	2245
2220	30	2245
2220	31	2245
2221	24	2247
2222	24	2246
2223	3	2248
2223	16	2248
2223	35	2248
2224	10	2249
2224	19	2249
2224	26	2249
2224	30	2249
2225	17	2251
2225	26	2251
2226	27	2252
2227	11	2253
2227	27	2253
2227	29	2253
2228	1	2254
2228	2	2254
2228	3	2254
2228	4	2254
2228	6	2254
2228	8	2254
2228	9	2254
2228	10	2254
2228	11	2254
2228	12	2254
2228	13	2254
2228	14	2254
2228	15	2254
2228	16	2254
2228	17	2254
2228	18	2254
2228	19	2254
2228	20	2254
2228	21	2254
2228	23	2254
2228	24	2254
2228	25	2254
2228	26	2254
2228	27	2254
2228	28	2254
2228	29	2254
2228	30	2254
2228	31	2254
2228	32	2254
2228	33	2254
2228	34	2254
2228	35	2254
2229	15	2255
2229	28	2255
2230	1	2256
2230	2	2256
2230	3	2256
2230	4	2256
2230	6	2256
2230	8	2256
2230	10	2256
2230	11	2256
2230	12	2256
2230	13	2256
2230	15	2256
2230	16	2256
2230	17	2256
2230	21	2256
2230	23	2256
2230	24	2256
2230	25	2256
2230	26	2256
2230	27	2256
2230	28	2256
2230	29	2256
2230	30	2256
2230	31	2256
2230	32	2256
2230	33	2256
2230	34	2256
2230	35	2256
2231	1	2257
2231	2	2257
2231	3	2257
2231	4	2257
2231	5	2257
2231	6	2257
2231	7	2257
2231	8	2257
2231	9	2257
2231	10	2257
2231	11	2257
2231	12	2257
2231	13	2257
2231	14	2257
2231	15	2257
2231	16	2257
2231	17	2257
2231	18	2257
2231	19	2257
2231	20	2257
2231	21	2257
2231	22	2257
2231	23	2257
2231	24	2257
2231	25	2257
2231	26	2257
2231	27	2257
2231	28	2257
2231	29	2257
2231	30	2257
2231	31	2257
2231	32	2257
2231	33	2257
2231	34	2257
2231	35	2257
2231	36	2257
2232	36	2258
2233	31	2259
2233	36	2259
2234	17	2260
2234	28	2260
2235	17	2261
2235	31	2261
2236	1	2262
2236	7	2262
2236	17	2262
2236	27	2262
2236	30	2262
2237	3	2263
2237	8	2263
2237	11	2263
2237	17	2263
2237	19	2263
2237	26	2263
2237	27	2263
2237	30	2263
2237	33	2263
2238	7	2264
2239	28	2265
2240	9	2266
2240	12	2266
2240	17	2266
2240	30	2266
2240	36	2266
2241	36	2267
2242	9	2268
2242	12	2268
2242	17	2268
2242	23	2268
2242	30	2268
2243	26	2269
2244	3	2270
2244	16	2270
2244	17	2270
2244	19	2270
2244	27	2270
2244	30	2270
2245	32	2271
2246	9	2272
2246	17	2272
2246	19	2272
2246	29	2272
2246	36	2272
2247	3	2273
2247	17	2273
2247	36	2273
2248	1	2274
2248	4	2274
2248	12	2274
2248	15	2274
2248	17	2274
2248	20	2274
2248	24	2274
2248	27	2274
2248	28	2274
2248	29	2274
2248	30	2274
2248	31	2274
2248	33	2274
2248	34	2274
2249	17	2275
2249	31	2275
2250	6	2276
2250	9	2276
2250	10	2276
2250	18	2276
2250	26	2276
2250	30	2276
2250	34	2276
2251	2	2277
2251	3	2277
2251	5	2277
2251	8	2277
2251	9	2277
2251	11	2277
2251	17	2277
2251	19	2277
2251	22	2277
2251	26	2277
2251	27	2277
2251	30	2277
2251	32	2277
2251	34	2277
2251	36	2277
2252	34	2278
2253	17	2279
2253	19	2279
2253	30	2279
2253	32	2279
2253	34	2279
2253	36	2279
2254	1	2280
2254	12	2280
2254	20	2280
2255	26	2282
2255	36	2282
2256	36	2281
2257	17	2283
2257	30	2283
2257	36	2283
2258	26	2284
2259	17	2285
2259	27	2285
2259	30	2285
2259	36	2285
2260	17	2286
2260	26	2286
2260	30	2286
2260	33	2286
2261	28	2287
2262	36	2288
2263	17	2289
2263	28	2289
2264	21	2290
2264	31	2290
2265	17	2291
2265	27	2291
2266	17	2292
2266	28	2292
2267	4	2293
2267	17	2293
2267	30	2293
2268	17	2294
2268	26	2294
2269	17	2295
2269	26	2295
2270	32	2296
2271	36	2297
2272	6	2298
2272	24	2298
2272	29	2298
2272	36	2298
2273	28	2299
2273	30	2299
2274	28	2300
2274	30	2300
2275	32	2301
2276	27	2302
2276	36	2302
2277	17	2303
2277	27	2303
2277	28	2303
2277	30	2303
2277	31	2303
2277	36	2303
2278	36	2304
2279	17	2305
2279	24	2305
2279	29	2305
2279	30	2305
2279	34	2305
2279	36	2305
2280	31	2306
2280	36	2306
2281	21	2307
2281	30	2307
2282	17	2308
2282	21	2308
2283	25	2309
2283	27	2309
2284	6	2310
2284	17	2310
2284	19	2310
2284	27	2310
2284	28	2310
2284	29	2310
2284	30	2310
2284	31	2310
2284	32	2310
2285	17	2311
2285	28	2311
2285	30	2311
2285	31	2311
2285	32	2311
2285	36	2311
2286	17	2312
2286	28	2312
2286	30	2312
2286	31	2312
2286	32	2312
2286	36	2312
2287	31	2313
2288	2	2314
2288	4	2314
2288	6	2314
2288	7	2314
2288	10	2314
2288	12	2314
2288	13	2314
2288	16	2314
2288	17	2314
2288	25	2314
2288	26	2314
2288	27	2314
2288	28	2314
2288	29	2314
2288	30	2314
2288	31	2314
2288	32	2314
2288	33	2314
2288	34	2314
2288	36	2314
2289	32	2315
2290	27	2316
2290	30	2316
2290	31	2316
2290	32	2316
2290	36	2316
2291	4	2317
2291	17	2317
2291	19	2317
2291	20	2317
2291	22	2317
2291	27	2317
2291	30	2317
2291	33	2317
2291	36	2317
2292	12	2318
2292	17	2318
2292	19	2318
2292	20	2318
2292	27	2318
2292	30	2318
2292	36	2318
2293	17	2319
2293	19	2319
2293	29	2319
2294	36	2320
2295	2	2321
2295	4	2321
2295	6	2321
2295	12	2321
2295	13	2321
2295	16	2321
2295	17	2321
2295	19	2321
2295	20	2321
2295	26	2321
2295	27	2321
2295	29	2321
2295	30	2321
2295	33	2321
2295	34	2321
2295	36	2321
2296	11	2322
2296	16	2322
2296	17	2322
2296	19	2322
2296	22	2322
2296	26	2322
2296	30	2322
2296	31	2322
2296	32	2322
2296	34	2322
2297	17	2323
2297	36	2323
2298	36	2324
2299	36	2325
2300	3	2326
2300	22	2326
2300	29	2326
2301	17	2327
2301	32	2327
2302	12	2328
2302	17	2328
2302	30	2328
2302	32	2328
2302	34	2328
2303	34	2329
2304	12	2330
2304	32	2330
2305	12	2331
2305	17	2331
2305	30	2331
2305	32	2331
2306	7	2332
2306	36	2332
2307	6	2333
2307	7	2333
2307	17	2333
2307	26	2333
2307	27	2333
2307	28	2333
2307	30	2333
2307	36	2333
2308	7	2334
2308	17	2334
2308	24	2334
2308	33	2334
2308	36	2334
2309	19	2335
2309	25	2335
2309	30	2335
2309	31	2335
2309	32	2335
2309	36	2335
2310	17	2336
2310	32	2336
2310	34	2336
2311	4	2337
2311	6	2337
2311	11	2337
2311	12	2337
2311	15	2337
2311	16	2337
2311	17	2337
2311	18	2337
2311	20	2337
2311	22	2337
2311	25	2337
2311	26	2337
2311	28	2337
2311	29	2337
2311	30	2337
2311	31	2337
2311	32	2337
2311	34	2337
2311	36	2337
2312	17	2338
2312	28	2338
2312	31	2338
2312	36	2338
2313	6	2339
2313	31	2339
2313	32	2339
2313	36	2339
2314	6	2340
2315	34	2341
2316	17	2342
2316	28	2342
2316	30	2342
2316	32	2342
2316	36	2342
2317	17	2344
2317	36	2344
2318	17	2343
